Unnamed: 0,direc,y_x,score
7189,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_4_25,0.010159022
7190,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_19_25,0.036774147
7191,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_13_22,0.011408703
7192,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_4_32,0.009431467
7193,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_18,0.017375998
7194,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_9_18,0.031076122
7195,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_16_30,0.02066788
7196,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_1_26,0.011473274
7197,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_10_5,0.012732199
7198,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_27_32,0.027509226
7199,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_8_22,0.01872442
7200,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_26_6,0.08637764
7201,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_1_8,0.012116042
7202,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_30_3,0.10006917
7203,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_16_12,0.015774112
7204,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_26_2,0.068838455
7205,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_14_4,0.014602203
7206,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_30_9,0.043722462
7207,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_27_30,0.012447028
7208,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_15_5,0.008477439
7209,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_16_26,0.013222138
7210,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_22,0.03927372
7211,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_30_2,0.185
7212,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_12,0.16037612
7213,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_20,0.02397512
7214,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_27_5,0.028921029
7215,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_27_24,0.024825688
7216,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_15_17,0.0185085
7217,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_31_8,0.015612019
7218,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_16_10,0.029796692
7219,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_14_14,0.02592969
7220,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_7_13,0.017946886
7221,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_8,0.13705908
7222,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_3_13,0.011758339
7223,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_22_6,0.15751427
7224,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_31_18,0.013209177
7225,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_25,0.024599744
7226,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_8_29,0.017837148
7227,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_10_23,0.013037076
7228,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_21_6,0.1516545
7229,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_31_22,0.018138252
7230,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_17_5,0.017610723
7231,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_32_14,0.017253486
7232,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_28_19,0.022764131
7233,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_6_24,0.014250999
7234,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_3_9,0.016558062
7235,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_25_8,0.5074744
7236,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_15_29,0.020371351
7237,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_5_5,0.019264983
7238,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_1_15,0.010154564
7239,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_12_16,0.043718275
7240,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_25_20,0.01894293
7241,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_18_8,0.03251416
7242,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_3_4,0.016282508
7243,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_13_5,0.011825262
7244,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_17_4,0.017014626
7245,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_13_29,0.019048966
7246,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_24_22,0.04221108
7247,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_24_17,0.07095944
7248,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_22_28,0.018302707
7249,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_17_12,0.04517516
7250,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_9,0.088931665
7251,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_24_10,0.054529563
7252,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_32_1,0.015101778
7253,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_23,0.015113521
7254,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_21_21,0.039325673
7255,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_31_14,0.064751685
7256,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_5_16,0.011087243
7257,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_18_30,0.01434404
7258,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_12_24,0.01370595
7259,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_31_26,0.029332576
7260,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_21_12,0.16507536
7261,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_26_16,0.24205154
7262,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_25_28,0.015791949
7263,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_16_2,0.017878704
7264,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_4_15,0.01419302
7265,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_8_7,0.01367395
7266,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_4_27,0.064516574
7267,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_27_26,0.0169423
7268,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_1_12,0.009204133
7269,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_30_11,0.00965587
7270,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_18_31,0.031327724
7271,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_17,0.011201768
7272,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_19,0.018766165
7273,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_19_3,0.02304297
7274,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_29_31,0.013021949
7275,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_19_19,0.04291543
7276,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_1_6,0.023961978
7277,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_27,0.014226819
7278,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_13_28,0.031933837
7279,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_30_10,0.018054519
7280,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_1_18,0.012246512
7281,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_12_3,0.010313205
7282,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_22_16,0.14485878
7283,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_19_15,0.12515494
7284,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_18,0.04975187
7285,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_14_10,0.009685243
7286,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_10_10,0.013792497
7287,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_28_4,0.011956478
7288,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_16_11,0.049664274
7289,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_30_21,0.036131375
7290,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_14_6,0.013117839
7291,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_12_2,0.011770148
7292,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_24_11,0.11082838
7293,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_1_17,0.014831468
7294,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_5_26,0.015674563
7295,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_15_4,0.016455969
7296,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_12,0.011612703
7297,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_13,0.027546106
7298,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_24_16,0.15209602
7299,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_27_8,0.32896668
7300,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_3_1,0.014965513
7301,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_12_12,0.020078702
7302,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_24,0.025862662
7303,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_32_9,0.009046672
7304,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_19_8,0.14528883
7305,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_14_19,0.02487689
7306,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_14_11,0.014885087
7307,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_31,0.017265465
7308,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_7_11,0.17662022
7309,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_5_7,0.023081463
7310,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_22,0.012424165
7311,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_22_9,0.119348325
7312,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_27_15,0.022754215
7313,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_28_22,0.016145607
7314,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_22_20,0.026681066
7315,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_31_28,0.017487038
7316,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_28_24,0.029738259
7317,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_8_11,0.031233089
7318,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_28_6,0.036556803
7319,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_22_25,0.04207928
7320,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_12_32,0.015972404
7321,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_7_26,0.02289321
7322,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_26,0.012123835
7323,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_3_20,0.06333567
7324,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_17_10,0.035247684
7325,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_3_22,0.02594746
7326,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_25_23,0.030979617
7327,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_25_7,0.3197232
7328,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_10_24,0.018110767
7329,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_30_25,0.028164953
7330,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_8_17,0.023931025
7331,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_29_5,0.025690107
7332,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_28_11,0.010658775
7333,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_15_24,0.012062522
7334,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_23_32,0.016153889
7335,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_7_22,0.023129072
7336,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_7,0.015613521
7337,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_18_12,0.022363096
7338,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_17_30,0.009521226
7339,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_29_6,0.06693073
7340,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_5_14,0.013440413
7341,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_32_31,0.016055001
7342,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_5_3,0.012286485
7343,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_27_27,0.023660302
7344,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_32_20,0.018736769
7345,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_16_3,0.010199104
7346,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_5_27,0.017426435
7347,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_29_30,0.016186256
7348,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_4_8,0.022521127
7349,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_10,0.07195927
7350,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_26_7,0.16043532
7351,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_23,0.01313514
7352,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_4_3,0.013208252
7353,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_27_7,0.1997397
7354,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_12_8,0.009655815
7355,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_23_3,0.10679892
7356,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_26_17,0.19847164
7357,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_6,0.014802658
7358,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_21_11,0.2346207
7359,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_18_14,0.094557755
7360,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_23_24,0.035602458
7361,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_9_21,0.012724661
7362,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_26_22,0.017302018
7363,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_5_8,0.07716091
7364,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_9_9,0.02451554
7365,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_29_16,0.03741074
7366,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_32_5,0.03826915
7367,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_9_17,0.014778587
7368,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_2,0.058035202
7369,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_5_2,0.019584794
7370,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_17_18,0.03397749
7371,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_28_12,0.031982012
7372,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_5,0.047642753
7373,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_21_5,0.050634008
7374,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_18_28,0.009495108
7375,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_9,0.014186563
7376,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_10_14,0.015330528
7377,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_25_9,0.14599954
7378,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_24_31,0.020352766
7379,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_22_18,0.013363589
7380,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_8_6,0.012301696
7381,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_32_19,0.016364787
7382,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_26_4,0.06640929
7383,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_19_9,0.04530576
7384,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_3,0.015254701
7385,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_22_29,0.021251963
7386,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_1_5,0.025930949
7387,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_22_1,0.19456945
7388,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_11,0.119955786
7389,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_31_17,0.0494375
7390,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_15_9,0.017525643
7391,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_32_6,0.05000426
7392,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_16_7,0.019479176
7393,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_3_31,0.01068942
7394,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_8,0.012393166
7395,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_20_1,0.07570038
7396,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_10_2,0.46374166
7397,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_8_18,0.031910855
7398,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_12_30,0.011172967
7399,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_29_28,0.024438245
7400,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_30,0.01081877
7401,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_28_14,0.06652662
7402,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_28_1,0.024596812
7403,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_8_31,0.008874835
7404,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_3_8,0.015639728
7405,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_25_31,0.02236939
7406,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_15_10,0.017331392
7407,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_13_14,0.03489572
7408,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_31_10,0.030502202
7409,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_15,0.04051984
7410,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_21,0.032207757
7411,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_11_5,0.010044306
7412,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_23_8,0.13968842
7413,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_8_16,0.05908487
7414,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_2_24,0.01216554
7415,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_10_4,0.010966417
7416,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_21_25,0.022705022
7417,47RPP_32_times_32,S2A_MSIL2A_20200118T040101_R004_T47RPP_20201002T200819_visual_25_32,0.020910373
