Unnamed: 0,direc,y_x,score
18104,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_9_32,0.09064388
18105,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_3_22,0.007521298
18106,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_30_26,0.012928886
18107,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_13_5,0.071534224
18108,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_20_8,0.07032723
18109,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_19_26,0.058142338
18110,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_19_22,0.48353896
18111,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_24_25,0.011427423
18112,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_19_2,0.009085166
18113,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_12_14,0.15446727
18114,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_22,0.09328432
18115,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_10_32,0.016293105
18116,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_29_9,0.17427291
18117,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_20_10,0.03598868
18118,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_6_6,0.034849454
18119,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_30_27,0.018358184
18120,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_14_29,0.013104955
18121,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_8_23,0.021522397
18122,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_11_18,0.008519572
18123,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_16_4,0.026369365
18124,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_7_24,0.034615993
18125,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_26_18,0.037114624
18126,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_16_31,0.021107007
18127,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_22,0.014044849
18128,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_8,0.24232441
18129,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_27_6,0.15826192
18130,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_20_19,0.17031142
18131,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_9_5,0.015454938
18132,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_1_3,0.023868563
18133,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_9_8,0.19709308
18134,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_3_6,0.07933572
18135,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_28_17,0.016761553
18136,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_27_20,0.015794788
18137,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_6,0.075244956
18138,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_21_21,0.15801637
18139,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_2,0.025156373
18140,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_14_1,0.011240326
18141,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_7_16,0.011057279
18142,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_25_26,0.013712616
18143,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_26,0.014753989
18144,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_4,0.09779225
18145,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_25_13,0.058086094
18146,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_10_17,0.04245775
18147,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_9_12,0.13172868
18148,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_24,0.031125706
18149,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_25_21,0.067592464
18150,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_19_30,0.011549768
18151,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_6,0.1999669
18152,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_17,0.13471216
18153,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_7_30,0.018279666
18154,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_30_2,0.010111222
18155,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_23,0.01179078
18156,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_6,0.22252484
18157,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_26_24,0.02136449
18158,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_3_29,0.021105146
18159,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_16,0.06796976
18160,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_21_6,0.02121917
18161,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_28_7,0.14737172
18162,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_3_14,0.022644585
18163,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_11_19,0.21572089
18164,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_9,0.13537148
18165,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_9_19,0.06709981
18166,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_15_2,0.0659803
18167,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_12_4,0.14135483
18168,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_28_14,0.24969609
18169,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_8_22,0.027711177
18170,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_1_30,0.013479278
18171,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_16_18,0.16806231
18172,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_8_29,0.011238826
18173,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_31_29,0.019791458
18174,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_1_14,0.00887726
18175,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_23,0.008127461
18176,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_21,0.033353187
18177,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_11_7,0.15580997
18178,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_27_16,0.039722193
18179,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_24_11,0.1435387
18180,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_25_15,0.10979537
18181,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_28_10,0.16742007
18182,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_7_23,0.058459435
18183,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_24_26,0.009531997
18184,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_29_1,0.011031848
18185,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_21_23,0.33922723
18186,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_27_3,0.015519517
18187,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_8_12,0.35463423
18188,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_11_16,0.17643395
18189,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_10_16,0.21761547
18190,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_24_1,0.015730714
18191,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_24_4,0.01838974
18192,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_2,0.017090052
18193,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_5_13,0.14070413
18194,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_15_30,0.019060196
18195,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_11,0.14317983
18196,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_27,0.012161948
18197,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_8_16,0.015792763
18198,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_6_14,0.0741741
18199,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_3,0.018819433
18200,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_29_14,0.083697975
18201,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_12_8,0.17365131
18202,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_1_16,0.12345952
18203,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_18_2,0.013942278
18204,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_1_10,0.09908009
18205,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_7_4,0.04685159
18206,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_31_4,0.012032758
18207,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_12_15,0.19344825
18208,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_8_26,0.009549436
18209,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_25_6,0.16203107
18210,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_10_21,0.07635891
18211,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_11_9,0.17665066
18212,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_5_6,0.021062886
18213,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_11_8,0.18899827
18214,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_25_25,0.021229902
18215,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_26_26,0.054971132
18216,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_30_29,0.014383945
18217,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_18_30,0.008819517
18218,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_30_1,0.010679662
18219,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_28,0.019899948
18220,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_20_2,0.010216699
18221,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_14_15,0.18427727
18222,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_26_12,0.13911436
18223,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_17,0.1130593
18224,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_27_1,0.012892892
18225,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_20_32,0.009138901
18226,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_31_5,0.19551834
18227,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_24_28,0.009385508
18228,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_14_20,0.5392918
18229,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_8,0.16727208
18230,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_31,0.035927407
18231,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_6_28,0.012173828
18232,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_29_8,0.17891274
18233,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_27_18,0.060861446
18234,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_25_16,0.024913343
18235,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_30_18,0.14398111
18236,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_22_12,0.5233153
18237,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_10,0.07670877
18238,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_18_14,0.14089629
18239,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_31_24,0.008825288
18240,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_26_23,0.008202211
18241,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_18_29,0.020548047
18242,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_15_14,0.14474715
18243,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_16_7,0.05678169
18244,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_16,0.042368274
18245,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_4,0.014015555
18246,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_9_23,0.019232033
18247,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_16_19,0.22706622
18248,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_22_22,0.08023962
18249,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_21_12,0.28242236
18250,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_3_4,0.21280803
18251,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_21_27,0.012411126
18252,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_32,0.014637386
18253,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_7_26,0.009526142
18254,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_28_29,0.095835276
18255,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_22_8,0.06630281
18256,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_26,0.01638421
18257,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_7_13,0.12534353
18258,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_29_16,0.090020865
18259,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_31,0.012072981
18260,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_28_6,0.08539018
18261,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_5,0.087634385
18262,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_31_14,0.09657496
18263,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_3_18,0.017102301
18264,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_19,0.009110782
18265,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_15_11,0.21538526
18266,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_6_8,0.27735695
18267,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_27_17,0.056720044
18268,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_6_27,0.017926374
18269,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_20_9,0.15446098
18270,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_15_10,0.22173853
18271,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_10_11,0.17674328
18272,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_23_29,0.07366132
18273,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_28_21,0.009265552
18274,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_9_26,0.011437834
18275,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_22_18,0.13854243
18276,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_32,0.13029036
18277,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_7,0.062842645
18278,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_25_23,0.016657103
18279,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_19_10,0.07629375
18280,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_6_25,0.010519175
18281,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_23,0.020619178
18282,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_12_31,0.013062158
18283,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_21_17,0.23986548
18284,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_5_32,0.023354445
18285,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_13,0.071619
18286,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_17_30,0.018686589
18287,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_18_12,0.07113513
18288,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_29_20,0.008752828
18289,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_15_25,0.01828712
18290,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_11_5,0.23291144
18291,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_24,0.008764784
18292,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_13_18,0.017079521
18293,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_15_24,0.018404908
18294,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_9_22,0.05302991
18295,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_23_24,0.024141708
18296,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_27_8,0.14358565
18297,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_3_20,0.059706196
18298,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_29_24,0.007733779
18299,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_13_6,0.15864135
18300,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_1_26,0.014706701
18301,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_15_13,0.18292163
18302,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_19_8,0.12042224
18303,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_5_1,0.015713818
18304,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_12_30,0.014144653
18305,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_7_32,0.008494017
18306,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_15,0.012112863
18307,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_18_7,0.10472579
18308,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_24_27,0.037457645
18309,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_22_7,0.014925266
18310,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_13_31,0.015305398
18311,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_18_16,0.25622413
18312,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_13_14,0.1684819
18313,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_1_12,0.010738981
18314,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_22_11,0.092704326
18315,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_32_15,0.03014122
18316,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_22_26,0.008715062
18317,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_13_2,0.00867034
18318,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_6_7,0.021015214
18319,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_23_16,0.09108478
18320,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_4_14,0.10472422
18321,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_20_28,0.013354665
18322,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_3_32,0.033917557
18323,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_7_22,0.1077912
18324,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_3_30,0.010462296
18325,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_20_14,0.14888456
18326,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_31,0.023239845
18327,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_14_30,0.012464318
18328,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_21_31,0.04369096
18329,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_31_26,0.023700569
18330,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_2_12,0.1020581
18331,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_25_5,0.105407625
18332,47RQP_32_times_32,S2B_MSIL2A_20221125T035059_R104_T47RQP_20221126T083020_visual_12_7,0.15554206
